INDEX,SCHEDNUM,SITUS_CITY,SITUS_STATE,APPRAISED_TOTAL_VALUE,D_CLASS_CN,SALE_YEAR,SALE_PRICE
200538,2.33221E+11,DENVER,CO,411100,RESIDENTIAL-CONDOMINIUM,2017,370000
200543,4.36113E+11,DENVER,CO,449600,SFR Grade C,2017,358000
200598,6.20319E+11,DENVER,CO,598900,"SFR Grade C, D, or E, w/RK",2017,520000
200615,6.31317E+11,DENVER,CO,1200400,SFR Grade B,2017,420000
200645,6.0921E+11,DENVER,CO,1405300,RESIDENTIAL-CONDOMINIUM,2017,1005500
200653,2.32209E+11,DENVER,CO,738800,SFR Grade B w/RK,2017,675000
200670,5.2932E+11,DENVER,CO,289900,SFR Grade C,2017,10
200673,1.10305E+11,DENVER,CO,799300,SFR Grade B,2017,685196
200680,5.19405E+11,DENVER,CO,347800,SFR Grade C,2017,10
200711,5.10116E+11,DENVER,CO,388800,SFR Grade C,2017,0
200734,5.201E+11,DENVER,CO,292900,"SFR Grade C, D, or E, w/RK",2017,260000
200782,8.08307E+11,DENVER,CO,348500,SFR Grade C,2017,0
200789,2.35208E+11,DENVER,CO,319000,RESIDENTIAL-CONDOMINIUM,2017,0
200795,5.17222E+11,DENVER,CO,419600,RESIDENTIAL-DUPLEX,2017,335000
200801,6.06211E+11,DENVER,CO,593400,"SFR Grade C, D, or E, w/RK",2017,560000
200856,2.32126E+11,DENVER,CO,463000,RESIDENTIAL-CONDOMINIUM,2017,393000
200858,2.27504E+11,DENVER,CO,339200,RESIDENTIAL-CONDOMINIUM,2017,315000
200883,6.07111E+11,DENVER,CO,1359900,SFR Grade B,2017,10
200923,5.02205E+11,DENVER,CO,3200000,RESIDENTIAL-4 TO 8 UNITS,2017,2950000
200926,2.25252E+11,DENVER,CO,326000,RESIDENTIAL-ROWHOUSE,2017,290000
200928,5.03509E+11,DENVER,CO,283000,RESIDENTIAL-CONDOMINIUM,2017,270000
200935,1.13209E+11,DENVER,CO,352800,SFR Grade C,2017,295000
200941,5.14321E+11,DENVER,CO,1965100,SFR Grade A,2017,700000
200966,8.06302E+11,DENVER,CO,534800,SFR Grade B,2017,0
200997,6.18117E+11,DENVER,CO,340200,SFR Grade D or E,2017,322000
201013,2.17314E+11,DENVER,CO,344600,SFR Grade D or E,2017,220000
201017,7.06125E+11,DENVER,CO,609400,"SFR Grade C, D, or E, w/RK",2017,630000
201039,1.28618E+11,DENVER,CO,371400,RESIDENTIAL-ROWHOUSE,2017,341000
201055,2.33221E+11,DENVER,CO,766200,RESIDENTIAL-CONDOMINIUM,2017,682000
201058,5.12416E+11,DENVER,CO,473000,RESIDENTIAL-CONDOMINIUM,2017,460000
201116,5.24314E+11,DENVER,CO,1339500,SFR Grade B,2017,1250000
201121,6.06316E+11,DENVER,CO,522900,SFR Grade C,2017,10
201129,5.02107E+11,DENVER,CO,431100,COMMERCIAL-RETAIL,2017,10
201154,1.10317E+11,DENVER,CO,610600,SFR Grade B,2017,580703
201181,5.23116E+11,DENVER,CO,805700,SFR Grade C,2017,10
201187,6.21203E+11,DENVER,CO,297100,RESIDENTIAL-ROWHOUSE,2017,245000
201280,2.25347E+11,DENVER,CO,610400,"SFR Grade C, D, or E, w/RK",2017,595000
201293,6.2021E+11,DENVER,CO,537000,"SFR Grade C, D, or E, w/RK",2017,295000
201335,5.12413E+11,DENVER,CO,1009600,SFR Grade B,2017,952500
201337,1.32439E+11,DENVER,CO,559900,"SFR Grade C, D, or E, w/RK",2017,514000
201339,6.17307E+11,DENVER,CO,365300,"SFR Grade C, D, or E, w/RK",2017,317400
201343,5.1011E+11,DENVER,CO,371000,RESIDENTIAL-ROWHOUSE,2017,335000
201369,5.10115E+11,DENVER,CO,2555300,RESIDENTIAL-CONDOMINIUM,2017,3750000
201422,5.18211E+11,DENVER,CO,326600,SFR Grade D or E,2017,188000
201427,9.10418E+11,DENVER,CO,269500,RESIDENTIAL-CONDOMINIUM,2017,244000
201437,9.10209E+11,DENVER,CO,640600,RESIDENTIAL-DUPLEX,2017,375000
201467,5.10217E+11,DENVER,CO,1133800,COMMERCIAL-RESTAURANT,2017,960000
201475,2.25426E+11,DENVER,CO,866300,COMMERCIAL-RETAIL,2017,940000
201477,7.09414E+11,DENVER,CO,396400,RESIDENTIAL-CONDOMINIUM,2017,380000
201504,2.131E+11,DENVER,CO,1027300,INDUSTRIAL-FACTORY,2017,0
201507,6.33117E+11,DENVER,CO,490300,"SFR Grade C, D, or E, w/RK",2017,409990
201516,1.13511E+11,DENVER,CO,338500,SFR Grade C,2017,320000
201530,5.30301E+11,DENVER,CO,395800,SFR Grade C,2017,0
201550,19510022000,DENVER,CO,336500,SFR Grade C,2017,10
201601,5.20414E+11,DENVER,CO,383500,SFR Grade C,2017,289395
201615,1.28328E+11,DENVER,CO,683200,RESIDENTIAL-ROWHOUSE,2017,690800
201627,1.28504E+11,DENVER,CO,207100,RESIDENTIAL-ROWHOUSE,2017,184309
201629,5.02109E+11,DENVER,CO,375500,RESIDENTIAL-CONDOMINIUM,2017,1
201685,5.1041E+11,DENVER,CO,1909000,RESIDENTIAL-APARTMENT,2017,0
201699,23109007000,DENVER,CO,323600,SFR Grade C,2017,269000
201702,5.17126E+11,DENVER,CO,392100,SFR Grade C,2017,315000
201728,2.35205E+11,DENVER,CO,510300,SFR Grade C,2017,10
201732,2.22113E+11,DENVER,CO,277400,SFR Grade C,2017,145000
201747,5.27219E+11,DENVER,CO,552000,RESIDENTIAL-DUPLEX,2017,450000
201756,2.25413E+11,DENVER,CO,449100,SFR Grade C,2017,0
201767,6.20111E+11,DENVER,CO,219700,RESIDENTIAL-CONDOMINIUM,2017,10
201789,5.27314E+11,DENVER,CO,796900,SFR Grade C,2017,330000
201801,2.33221E+11,DENVER,CO,912200,RESIDENTIAL-CONDOMINIUM,2017,810000
201802,1.13702E+11,DENVER,CO,360200,SFR Grade C,2017,10
201836,6.1521E+11,DENVER,CO,223200,RESIDENTIAL-CONDOMINIUM,2017,235000
201841,6.29201E+11,DENVER,CO,121000,RESIDENTIAL-CONDOMINIUM,2017,0
201884,6.31433E+11,DENVER,CO,511300,SFR Grade C,2017,430000
201885,23403035000,DENVER,CO,344500,SFR Grade C,2017,345500
201888,6.32426E+11,DENVER,CO,252200,RESIDENTIAL-CONDOMINIUM,2017,0
201932,2.34527E+11,DENVER,CO,375300,COMMERCIAL-CONDOMINIUM,2017,2260000
201942,5.30112E+11,DENVER,CO,385700,SFR Grade C,2017,10
201986,5.03314E+11,DENVER,CO,273600,RESIDENTIAL-CONDOMINIUM,2017,250300
201995,2.2213E+11,DENVER,CO,317600,SFR Grade C,2017,0
202011,1.1032E+11,DENVER,CO,768200,SFR Grade B,2017,645941
202028,23409007000,DENVER,CO,350800,SFR Grade C,2017,312000
202058,6.08116E+11,DENVER,CO,435700,SFR Grade C,2017,0
202098,6.20109E+11,DENVER,CO,428600,SFR Grade C,2017,0
202100,2.34119E+11,DENVER,CO,298400,RESIDENTIAL-CONDOMINIUM,2017,0
202158,5.30109E+11,DENVER,CO,401200,SFR Grade C,2017,10
202187,7.03303E+11,DENVER,CO,378600,RESIDENTIAL-CONDOMINIUM,2017,308000
202199,5.07423E+11,DENVER,CO,373500,SFR Grade C,2017,24
202200,6.17401E+11,DENVER,CO,678900,SFR Grade B w/RK,2017,565000
202211,5.02335E+11,DENVER,CO,3714000,"SFR Grade A or X, w/RK",2017,3475000
202233,5.24303E+11,DENVER,CO,540000,SFR Grade C,2017,0
202258,5.15125E+11,DENVER,CO,4147000,RESIDENTIAL-APARTMENT,2017,10
202276,5.03823E+11,DENVER,CO,1974200,COMMERCIAL-OFFICE,2017,1641000
202277,1.28318E+11,DENVER,CO,168100,RESIDENTIAL-CONDOMINIUM,2017,10
202298,2.29106E+11,DENVER,CO,692600,SFR Grade B,2017,592000
202318,6.32202E+11,DENVER,CO,449800,SFR Grade C,2017,0
202320,6.06308E+11,DENVER,CO,124400,RESIDENTIAL-CONDOMINIUM,2017,121000
202321,23312018000,DENVER,CO,360900,SFR Grade C,2017,325000
202343,1.301E+11,DENVER,CO,297000,RESIDENTIAL-ROWHOUSE,2017,242000
202382,6.312E+11,DENVER,CO,296600,RESIDENTIAL-CONDOMINIUM,2017,10
202391,6.18101E+11,DENVER,CO,291600,RESIDENTIAL-CONDOMINIUM,2017,10
202403,2.21415E+11,DENVER,CO,1219800,INDUSTRIAL-WAREHOUSE,2017,1078125
202431,15221021000,DENVER,CO,483800,SFR Grade C,2017,419393
202477,9.10416E+11,DENVER,CO,204000,RESIDENTIAL-CONDOMINIUM,2017,178000
202479,5.19441E+11,DENVER,CO,344600,SFR Grade C,2017,10
202523,8.0731E+11,DENVER,CO,459100,SFR Grade C,2017,390000
202538,23214026000,DENVER,CO,460000,SFR Grade C,2017,431000
202590,5.30524E+11,DENVER,CO,395900,SFR Grade C,2017,10
202623,6.31424E+11,DENVER,CO,382000,SFR Grade C,2017,275000
202640,1.29119E+11,DENVER,CO,324200,SFR Grade C,2017,10
202671,5.01206E+11,DENVER,CO,762400,COMMERCIAL-MEDICAL OFFICE,2017,745000
202680,10204058058,DENVER,CO,256100,RESIDENTIAL-CONDOMINIUM,2017,10
202731,1.10307E+11,DENVER,CO,520200,RESIDENTIAL-ROWHOUSE,2017,507779
202747,5.21213E+11,DENVER,CO,320100,SFR Grade C,2017,265000
202758,7.04101E+11,DENVER,CO,231100,RESIDENTIAL-CONDOMINIUM,2017,205000
202762,5.14411E+11,DENVER,CO,1585300,SFR Grade B w/RK,2017,1317500
202773,23109018000,DENVER,CO,350200,SFR Grade C,2017,310000
202801,5.02216E+11,DENVER,CO,311400,RESIDENTIAL-CONDOMINIUM,2017,245000
202830,2.26601E+11,DENVER,CO,453800,SFR Grade C,2017,450000
202841,2.25215E+11,DENVER,CO,423200,RESTAURANT W/MIXED USE,2017,10
202846,5.02214E+11,DENVER,CO,239400,RESIDENTIAL-CONDOMINIUM,2017,205000
202851,5.23206E+11,DENVER,CO,409900,RESIDENTIAL-ROWHOUSE,2017,347000
202858,5.31608E+11,DENVER,CO,418800,SFR Grade C,2017,375000
202879,15230038000,DENVER,CO,362900,SFR Grade C,2017,335005
202898,7.05401E+11,DENVER,CO,246100,RESIDENTIAL-CONDOMINIUM,2017,210000
202899,2.29223E+11,DENVER,CO,401900,RESIDENTIAL-CONDOMINIUM,2017,370000
202901,5.20306E+11,DENVER,CO,421600,SFR Grade C,2017,0
202902,5.23209E+11,DENVER,CO,874000,SFR Grade B,2017,10
202916,1.29129E+11,DENVER,CO,294400,RESIDENTIAL-ROWHOUSE,2017,249900
202943,2.33214E+11,DENVER,CO,556400,RESIDENTIAL-CONDOMINIUM,2017,516500
202944,6.09313E+11,DENVER,CO,791600,SFR Grade B,2017,10
202954,5.0713E+11,DENVER,CO,394700,"SFR Grade C, D, or E, w/RK",2017,310000
202972,9.1011E+11,DENVER,CO,280200,RESIDENTIAL-CONDOMINIUM,2017,270000
203005,1.31303E+11,DENVER,CO,5100,RESIDENTIAL LAND CONTIGUOUS,2017,10
203013,2.29306E+11,DENVER,CO,741100,"SFR Grade C, D, or E, w/RK",2017,624000
203042,7.06103E+11,DENVER,CO,708400,SFR Grade B,2017,0
203048,1.32224E+11,DENVER,CO,1758300,SFR Grade A,2017,525000
203071,2.29112E+11,DENVER,CO,707500,"SFR Grade C, D, or E, w/RK",2017,650000
203094,6.08412E+11,DENVER,CO,1058400,SFR Grade B,2017,918000
203120,2.25244E+11,DENVER,CO,557000,"SFR Grade C, D, or E, w/RK",2017,460000
203123,22318024000,DENVER,CO,312900,SFR Grade C,2017,274956
203134,2.30403E+11,DENVER,CO,614600,SFR Grade C,2017,10
203156,1.16101E+11,DENVER,CO,675000,SFR Grade B,2017,552000
203170,2.28105E+11,DENVER,CO,533800,"SFR Grade C, D, or E, w/RK",2017,517500
203198,7.06102E+11,DENVER,CO,847900,SFR Grade B w/RK,2017,775000
203201,2.35203E+11,DENVER,CO,694500,SFR Grade C,2017,637500
203246,5.30211E+11,DENVER,CO,382900,"SFR Grade C, D, or E, w/RK",2017,349000
203248,6.19102E+11,DENVER,CO,388300,SFR Grade C,2017,325000
203258,1.13704E+11,DENVER,CO,360400,SFR Grade C,2017,306000
203280,9.10418E+11,DENVER,CO,236200,RESIDENTIAL-CONDOMINIUM,2017,218000
203327,6.30313E+11,DENVER,CO,497000,"SFR Grade C, D, or E, w/RK",2017,388000
203344,10208081081,DENVER,CO,239900,RESIDENTIAL-CONDOMINIUM,2017,215000
203369,2.23402E+11,DENVER,CO,230000,VACANT LAND,2017,530000
203393,1.33407E+11,DENVER,CO,315700,SFR Grade C,2017,305000
203405,1.33124E+11,DENVER,CO,546000,SFR Grade C,2017,462500
203411,2.34241E+11,DENVER,CO,2262600,COMMERCIAL-RESTAURANT,2017,2400000
203419,5.10117E+11,DENVER,CO,233300,RESIDENTIAL-CONDOMINIUM,2017,208000
203432,5.36209E+11,DENVER,CO,786900,SFR Grade B,2017,735000
203453,23310027000,DENVER,CO,398400,SFR Grade C,2017,350000
203463,15220001000,DENVER,CO,514100,SFR Grade C,2017,485069
203497,5.01225E+11,DENVER,CO,762200,SFR Grade B,2017,0
203500,7.04202E+11,DENVER,CO,441800,SFR Grade C,2017,10
203509,7.06117E+11,DENVER,CO,595300,"SFR Grade C, D, or E, w/RK",2017,620000
203542,6.06226E+11,DENVER,CO,289300,RESIDENTIAL-CONDOMINIUM,2017,210000
203553,6.34211E+11,DENVER,CO,441600,"SFR Grade C, D, or E, w/RK",2017,382500
203566,2.29302E+11,DENVER,CO,3627300,INDUSTRIAL-PRESCHOOL,2017,10
203575,2.20428E+11,DENVER,CO,607400,SFR Grade C,2017,10
203586,6.31431E+11,DENVER,CO,432500,"SFR Grade C, D, or E, w/RK",2017,415000
203655,6.31409E+11,DENVER,CO,388200,SFR Grade C,2017,10
203683,5.18313E+11,DENVER,CO,376400,"SFR Grade C, D, or E, w/RK",2017,283000
203684,2.3492E+11,DENVER,CO,451700,RESIDENTIAL-CONDOMINIUM,2017,495000
203729,5.11405E+11,DENVER,CO,836300,SFR Grade C,2017,0
203742,1.252E+11,DENVER,CO,6893700,INDUSTRIAL-WAREHOUSE,2017,10920000
203750,10205046000,DENVER,CO,294800,RESIDENTIAL-ROWHOUSE,2017,239000
203753,1.2831E+11,DENVER,CO,950700,SFR Grade B,2017,823000
203758,5.03408E+11,DENVER,CO,1121000,INDUSTRIAL-WAREHOUSE,2017,0
203775,1.16103E+11,DENVER,CO,594400,SFR Grade B,2017,512000
203782,5.01304E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,426000
203784,2.2133E+11,DENVER,CO,971200,RESIDENTIAL-ROWHOUSE,2017,825000
203805,1.31309E+11,DENVER,CO,653500,"SFR Grade C, D, or E, w/RK",2017,632000
203806,1.2745E+11,DENVER,CO,804600,SFR Grade B,2017,625000
203824,5.02116E+11,DENVER,CO,363500,RESIDENTIAL-CONDOMINIUM,2017,285000
203871,6.15308E+11,DENVER,CO,183600,RESIDENTIAL-CONDOMINIUM,2017,200000
203886,2.32121E+11,DENVER,CO,587400,RESIDENTIAL-ROWHOUSE,2017,570000
203900,5.03819E+11,DENVER,CO,337600,RESIDENTIAL-CONDOMINIUM,2017,295000
203921,2.27804E+11,DENVER,CO,418700,RESIDENTIAL-CONDOMINIUM,2017,0
203975,1.27406E+11,DENVER,CO,1008600,SFR Grade B,2017,10
203982,8.07215E+11,DENVER,CO,458200,SFR Grade B,2017,414000
204018,1.30123E+11,DENVER,CO,521800,RESIDENTIAL-ROWHOUSE,2017,485000
204023,1.32404E+11,DENVER,CO,527300,SFR Grade B,2017,495000
204075,7.04101E+11,DENVER,CO,268400,RESIDENTIAL-CONDOMINIUM,2017,242000
204084,15230052000,DENVER,CO,333400,SFR Grade C,2017,274451
204095,5.16103E+11,DENVER,CO,313900,RESIDENTIAL-CONDOMINIUM,2017,235000
204122,7.09111E+11,DENVER,CO,669200,RESIDENTIAL-ROWHOUSE,2017,600000
204135,19106015000,DENVER,CO,334600,SFR Grade C,2017,269000
204151,6.20309E+11,DENVER,CO,429100,SFR Grade C,2017,10
204157,14126015000,DENVER,CO,310500,SFR Grade C,2017,275000
204164,6.05324E+11,DENVER,CO,498100,"SFR Grade C, D, or E, w/RK",2017,427000
204170,1.27424E+11,DENVER,CO,549300,SFR Grade C,2017,549000
204171,6.04216E+11,DENVER,CO,389300,SFR Grade C,2017,280741
204172,2.35519E+11,DENVER,CO,4401800,RESIDENTIAL-APARTMENT,2017,4000000
204182,15224012000,DENVER,CO,402100,SFR Grade C,2017,361005
204190,2.19326E+11,DENVER,CO,438300,SFR Grade C,2017,355000
204194,5.06521E+11,DENVER,CO,330700,SFR Grade C,2017,250000
204220,5.17412E+11,DENVER,CO,322600,SFR Grade C,2017,0
204223,5.17322E+11,DENVER,CO,368500,SFR Grade C,2017,10
204237,5.182E+11,DENVER,CO,331100,SFR Grade C,2017,10
204286,6.04228E+11,DENVER,CO,333200,SFR Grade C,2017,285000
204288,5.25407E+11,DENVER,CO,1837100,SFR Grade B,2017,1529000
204346,5.06503E+11,DENVER,CO,437200,RESIDENTIAL-DUPLEX,2017,416060
204349,18412011000,DENVER,CO,370400,SFR Grade C,2017,10
204378,14406004000,DENVER,CO,532000,SFR Grade C,2017,10
204379,5.25305E+11,DENVER,CO,1515800,SFR Grade B w/RK,2017,1300000
204397,5.0312E+11,DENVER,CO,325700,RESIDENTIAL-CONDOMINIUM,2017,275000
204414,6.32112E+11,DENVER,CO,521200,SFR Grade C,2017,450000
204503,6.323E+11,DENVER,CO,1484200,INDUSTRIAL-SERVICE STATION,2017,2440000
204513,1.161E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,1
204556,6.27401E+11,DENVER,CO,206000,RESIDENTIAL-CONDOMINIUM,2017,174500
204564,6.33222E+11,DENVER,CO,615100,SFR Grade B,2017,472441
204584,5.04411E+11,DENVER,CO,454500,SFR Grade C,2017,10
204612,1.15203E+11,DENVER,CO,852200,SFR Grade B,2017,815052
204615,6.18111E+11,DENVER,CO,1392900,COMMERCIAL-RETAIL,2017,1325000
204672,5.03813E+11,DENVER,CO,380400,RESIDENTIAL-CONDOMINIUM,2017,330000
204716,1.28328E+11,DENVER,CO,433600,RESIDENTIAL-CONDOMINIUM,2017,372500
204720,5.03704E+11,DENVER,CO,411100,RESIDENTIAL-CONDOMINIUM,2017,400000
204724,5.08517E+11,DENVER,CO,355300,SFR Grade C,2017,0
204732,1.33421E+11,DENVER,CO,407400,"SFR Grade C, D, or E, w/RK",2017,350000
204738,6.04214E+11,DENVER,CO,363700,SFR Grade C,2017,0
204756,6.05339E+11,DENVER,CO,1001800,SFR Grade B,2017,10
204784,17111016000,DENVER,CO,428000,SFR Grade C,2017,315000
204802,22423040000,DENVER,CO,387700,SFR Grade C,2017,10
204922,6.04324E+11,DENVER,CO,822900,SFR Grade B,2017,10
204936,2.183E+11,DENVER,CO,490400,RESIDENTIAL-CONDOMINIUM,2017,447310
204965,6.3342E+11,DENVER,CO,463200,SFR Grade C,2017,420000
204972,14137003000,DENVER,CO,331200,SFR Grade C,2017,315000
204978,2.23407E+11,DENVER,CO,661400,"SFR Grade C, D, or E, w/RK",2017,310500
205028,5.10216E+11,DENVER,CO,692100,RESIDENTIAL-CONDOMINIUM,2017,560000
205047,7.09201E+11,DENVER,CO,169400,RESIDENTIAL-CONDOMINIUM,2017,145000
205057,2.27504E+11,DENVER,CO,415800,RESIDENTIAL-CONDOMINIUM,2017,377500
205058,1.10309E+11,DENVER,CO,959300,SFR Grade B,2017,924444
205064,6.15307E+11,DENVER,CO,250300,RESIDENTIAL-CONDOMINIUM,2017,267900
205106,1.16104E+11,DENVER,CO,248500,RESIDENTIAL-ROWHOUSE,2017,218834
205116,6.04206E+11,DENVER,CO,473800,SFR Grade C,2017,424400
205120,5.08403E+11,DENVER,CO,416400,SFR Grade C,2017,10
205143,5.08124E+11,DENVER,CO,341100,SFR Grade C,2017,10
205149,5.19424E+11,DENVER,CO,292000,SFR Grade C,2017,262500
205210,9.10211E+11,DENVER,CO,397300,"SFR Grade C, D, or E, w/RK",2017,10
205223,5.2921E+11,DENVER,CO,294700,SFR Grade C,2017,50000
205256,5.07112E+11,DENVER,CO,345400,"SFR Grade C, D, or E, w/RK",2017,300000
205273,5.24423E+11,DENVER,CO,509100,SFR Grade C,2017,10
205286,6.20208E+11,DENVER,CO,403500,SFR Grade C,2017,10
205287,22501005000,DENVER,CO,345300,SFR Grade C,2017,10
205292,1.1033E+11,DENVER,CO,481800,RESIDENTIAL-ROWHOUSE,2017,428205
205317,2.19306E+11,DENVER,CO,1030600,SFR Grade C,2017,0
205329,5.23423E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,212000
205332,6.20317E+11,DENVER,CO,518600,"SFR Grade C, D, or E, w/RK",2017,475000
205422,23311004000,DENVER,CO,351900,SFR Grade C,2017,306180
205424,6.17407E+11,DENVER,CO,720200,SFR Grade B,2017,10
205459,6.084E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,10
205482,2.36303E+11,DENVER,CO,1189700,RESIDENTIAL-CONDOMINIUM,2017,970000
205486,5.18414E+11,DENVER,CO,250700,SFR Grade D or E,2017,146500
205507,2.34904E+11,DENVER,CO,561000,RESIDENTIAL-CONDOMINIUM,2017,475000
205511,6.05207E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,256000
205522,6.15212E+11,DENVER,CO,385700,RESIDENTIAL-CONDOMINIUM,2017,369500
205539,2.18412E+11,DENVER,CO,822100,SFR Grade C,2017,41317
205552,6.092E+11,DENVER,CO,1025000,RESIDENTIAL-CONDOMINIUM,2017,0
205624,5.06223E+11,DENVER,CO,235200,RESIDENTIAL-CONDOMINIUM,2017,212000
205646,1.13607E+11,DENVER,CO,330800,SFR Grade C,2017,0
205676,2.19213E+11,DENVER,CO,718100,"SFR Grade C, D, or E, w/RK",2017,565000
205705,6.31412E+11,DENVER,CO,436700,SFR Grade C,2017,465000
205706,15214003000,DENVER,CO,392900,SFR Grade C,2017,340000
205724,5.24216E+11,DENVER,CO,730800,SFR Grade C,2017,613630
205745,6.084E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,10
205770,9.13216E+11,DENVER,CO,1194300,SFR Grade X,2017,1025000
205787,17323008000,DENVER,CO,283400,SFR Grade C,2017,261500
205817,7.033E+11,DENVER,CO,290900,RESIDENTIAL-CONDOMINIUM,2017,220000
205823,5.06618E+11,DENVER,CO,329200,SFR Grade C,2017,265000
205828,2.21413E+11,DENVER,CO,445500,"SFR Grade C, D, or E, w/RK",2017,379000
205874,15427034000,DENVER,CO,372900,SFR Grade C,2017,329920
205884,10202107107,DENVER,CO,258200,RESIDENTIAL-CONDOMINIUM,2017,10
205892,1.30209E+11,DENVER,CO,431300,"SFR Grade C, D, or E, w/RK",2017,370000
205917,6.0432E+11,DENVER,CO,845300,SFR Grade B,2017,735000
205922,1.10307E+11,DENVER,CO,509200,RESIDENTIAL-ROWHOUSE,2017,482680
205947,6.21321E+11,DENVER,CO,366700,RESIDENTIAL-ROWHOUSE,2017,0
206031,5.02101E+11,DENVER,CO,2300200,COMMERCIAL-RETAIL,2017,1150000
206034,6.17317E+11,DENVER,CO,397800,SFR Grade C,2017,1
206075,5.03312E+11,DENVER,CO,13704800,RESIDENTIAL-APARTMENT,2017,10
206101,2.31435E+11,DENVER,CO,839700,RESIDENTIAL-ROWHOUSE,2017,10
206110,6.18405E+11,DENVER,CO,537000,SFR Grade C,2017,495000
206149,23420022000,DENVER,CO,357500,SFR Grade C,2017,297000
206167,6.16111E+11,DENVER,CO,426700,RESIDENTIAL-ROWHOUSE,2017,10
206205,2.33221E+11,DENVER,CO,403500,RESIDENTIAL-CONDOMINIUM,2017,398000
206210,22313026000,DENVER,CO,234900,SFR Grade C,2017,291500
206231,5.02116E+11,DENVER,CO,236100,RESIDENTIAL-CONDOMINIUM,2017,239000
206239,5.10204E+11,DENVER,CO,349600,RESIDENTIAL-ROWHOUSE,2017,84000
206257,6.27402E+11,DENVER,CO,157500,RESIDENTIAL-CONDOMINIUM,2017,116000
206314,2.34539E+11,DENVER,CO,189400,RESIDENTIAL-CONDOMINIUM,2017,181200
206326,5.26505E+11,DENVER,CO,1872200,INDUSTRIAL-CHURCH,2017,500000
206358,5.16211E+11,DENVER,CO,337100,SFR Grade C,2017,10
206376,5.24113E+11,DENVER,CO,589600,SFR Grade C,2017,472500
206408,2.32203E+11,DENVER,CO,1164100,RETAIL W/MIXED USE,2017,1013000
206445,15224007000,DENVER,CO,384500,SFR Grade C,2017,317505
206474,1.32307E+11,DENVER,CO,1195800,SFR Grade B w/RK,2017,1059000
206495,2.29203E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,10
206540,2.19116E+11,DENVER,CO,882300,"SFR Grade C, D, or E, w/RK",2017,755900
206553,5.15116E+11,DENVER,CO,614800,SFR Grade C,2017,10
206555,1.21501E+11,DENVER,CO,881300,COMMERCIAL-SHOPPING CENTER,2017,0
206559,5.36317E+11,DENVER,CO,921200,SFR Grade A,2017,0
206563,5.25114E+11,DENVER,CO,350700,RESIDENTIAL-CONDOMINIUM,2017,255000
206571,2.31411E+11,DENVER,CO,571900,SFR Grade C,2017,500000
206578,5.30316E+11,DENVER,CO,404500,SFR Grade C,2017,0
206587,5.04411E+11,DENVER,CO,467800,"SFR Grade C, D, or E, w/RK",2017,425000
206609,5.03918E+11,DENVER,CO,359500,RESIDENTIAL-CONDOMINIUM,2017,330000
206645,2.18303E+11,DENVER,CO,858500,RESIDENTIAL-ROWHOUSE,2017,820062
206649,2.28125E+11,DENVER,CO,969700,RESIDENTIAL-ROWHOUSE,2017,819900
206709,5.27407E+11,DENVER,CO,281800,SFR Grade C,2017,225000
206711,5.07232E+11,DENVER,CO,308700,SFR Grade C,2017,10
206726,2.35107E+11,DENVER,CO,931000,SFR Grade B,2017,1
206771,1.32223E+11,DENVER,CO,553500,SFR Grade C,2017,10
206780,2.171E+11,DENVER,CO,254800,RESIDENTIAL-CONDOMINIUM,2017,218108
206781,2.20416E+11,DENVER,CO,536500,SFR Grade C,2017,437500
206785,5.13427E+11,DENVER,CO,1192200,SFR Grade B w/RK,2017,1150000
206813,5.11423E+11,DENVER,CO,879000,SFR Grade B w/RK,2017,735000
206891,6.07134E+11,DENVER,CO,843200,"SFR Grade C, D, or E, w/RK",2017,805000
206901,2.34539E+11,DENVER,CO,378600,RESIDENTIAL-CONDOMINIUM,2017,365000
206905,5.26617E+11,DENVER,CO,597000,"SFR Grade C, D, or E, w/RK",2017,582500
206910,6.06314E+11,DENVER,CO,498500,RESIDENTIAL-ROWHOUSE,2017,405000
206913,22420057000,DENVER,CO,344200,SFR Grade C,2017,311000
206926,1.16416E+11,DENVER,CO,410000,RESIDENTIAL-ROWHOUSE,2017,363047
206931,2.30219E+11,DENVER,CO,757900,"SFR Grade C, D, or E, w/RK",2017,740000
206967,5.17425E+11,DENVER,CO,364500,SFR Grade C,2017,10
206983,2.16308E+11,DENVER,CO,451400,"SFR Grade C, D, or E, w/RK",2017,392000
207011,6.15105E+11,DENVER,CO,141400,RESIDENTIAL-CONDOMINIUM,2017,1
207012,19310010000,DENVER,CO,327700,"SFR Grade C, D, or E, w/RK",2017,247500
207021,5.25205E+11,DENVER,CO,569400,"SFR Grade C, D, or E, w/RK",2017,472000
207030,6.06321E+11,DENVER,CO,644500,SFR Grade B,2017,602500
207051,1.1032E+11,DENVER,CO,649000,SFR Grade C,2017,527681
207114,2.32319E+11,DENVER,CO,698100,RESIDENTIAL-ROWHOUSE,2017,598000
